year,country,n_researchers_padded,inmigration,outmigration,netmigration,inmigration_rate,outmigration_rate,netmigration_rate
2013,MX,112233,4044,4200,-156,0.0360321830477667,0.037422148565929805,-0.0013899655181631072
2014,MX,122893,4325,4458,-133,0.03519321686345032,0.03627545913925122,-0.0010822422758008999
2015,MX,132634,4768,4882,-114,0.035948550145513215,0.036808058265603086,-0.0008595081200898714
2016,MX,144408,5198,5101,97,0.03599523572101269,0.03532352778239433,0.000671707938618359
2017,MX,154522,5492,5529,-37,0.03554186458886113,0.03578131269333817,-0.0002394481044770324
2018,MX,164230,5873,6048,-175,0.03576082323570602,0.03682640199719905,-0.001065578761493028
2019,MX,169955,5954,6256,-302,0.03503280280074137,0.036809743755700036,-0.0017769409549586656
2020,MX,178277,6135,7087,-952,0.03441273972525901,0.0397527443248428,-0.005340004599583794
2021,MX,187665,6232,6997,-765,0.03320811019636054,0.03728452295313457,-0.004076412756774039
2022,MX,197840,5937,6722,-785,0.03000909826122119,0.03397695107157299,-0.0039678528103517996
2023,MX,205913,8056,7960,96,0.03912331907164676,0.0386571027569896,0.00046621631465716104
2024,MX,160514,8572,8523,49,0.053403441444359996,0.05309817212205789,0.0003052693223021045
2025,MX,101882,9824,9136,688,0.09642527630003338,0.0896723660705522,0.006752910229481164
1998,MY,4502,0,0,0,0.0,0.0,0.0
1999,MY,5061,114,72,42,0.022525192649673977,0.014226437462951986,0.008298755186721992
2000,MY,6319,174,146,28,0.02753600253204621,0.023104921664820383,0.004431080867225827
2001,MY,7418,201,199,2,0.02709625235912645,0.026826637907791856,0.00026961445133459155
2002,MY,9121,321,231,90,0.035193509483609255,0.02532617037605526,0.009867339107553996
2003,MY,10494,315,315,0,0.030017152658662092,0.030017152658662092,0.0
2004,MY,12786,427,351,76,0.033395901767558266,0.027451900516189582,0.0059440012513686845
2005,MY,14790,499,417,82,0.03373901284651792,0.0281947261663286,0.005544286680189317
2006,MY,18769,619,595,24,0.03297991368746337,0.031701209441099686,0.0012787042463636847
2007,MY,23694,698,610,88,0.02945893475141386,0.02574491432430151,0.003714020427112349
2008,MY,31327,1015,666,349,0.03240016599099818,0.021259616305423435,0.011140549685574744
2009,MY,39959,1139,881,258,0.0285042168222428,0.022047598788758477,0.006456618033484321
2010,MY,50741,1480,1085,395,0.0291677341794604,0.02138310242210441,0.0077846317573559845
2011,MY,60944,1804,1367,437,0.02960094512995537,0.022430427933840903,0.007170517196114465
2012,MY,70981,2175,1760,415,0.030642002789478876,0.024795367774474858,0.005846635015004016
2013,MY,78749,2521,2177,344,0.03201310492831655,0.027644795489466533,0.004368309438850017
2014,MY,85936,2803,2449,354,0.032617296592813254,0.028497951964252467,0.00411934462856079
2015,MY,94627,2809,2868,-59,0.029684973633318186,0.03030847432550963,-0.0006235006921914464
2016,MY,106326,2899,3347,-448,0.027265203242856875,0.031478659970280085,-0.004213456727423208
2017,MY,116103,3120,3750,-630,0.026872690628149145,0.03229890700498695,-0.005426216376837808
2018,MY,125037,3276,4224,-948,0.02620024472756064,0.03378200052784376,-0.007581755800283117
2019,MY,134910,3430,4595,-1165,0.025424356978726557,0.03405974353272552,-0.008635386553998963
2020,MY,146799,3728,4722,-994,0.025395268360138692,0.032166431651441764,-0.006771163291303074
2021,MY,154957,4284,4843,-559,0.027646379318133418,0.03125383170815129,-0.0036074523900178758
2022,MY,156078,3556,4545,-989,0.022783480054844374,0.029120055356936916,-0.006336575302092543
2023,MY,155745,5087,5803,-716,0.03266236476291374,0.03725962310186523,-0.004597258338951491
2024,MY,119310,6237,6858,-621,0.05227558461151622,0.05748051294945939,-0.005204928337943174
2025,MY,76315,6913,7928,-1015,0.09058507501801742,0.10388521260564765,-0.013300137587630217
1998,MZ,356,0,0,0,0.0,0.0,0.0
1999,MZ,465,14,17,-3,0.030107526881720432,0.03655913978494624,-0.0064516129032258064
2000,MZ,515,33,34,-1,0.06407766990291262,0.06601941747572816,-0.001941747572815534
2001,MZ,548,28,44,-16,0.051094890510948905,0.08029197080291971,-0.029197080291970802
2002,MZ,549,38,47,-9,0.0692167577413479,0.08561020036429873,-0.01639344262295082
2003,MZ,586,55,44,11,0.09385665529010238,0.07508532423208192,0.01877133105802048
2004,MZ,638,50,42,8,0.07836990595611286,0.06583072100313479,0.012539184952978056
2005,MZ,700,46,60,-14,0.06571428571428571,0.08571428571428572,-0.02
2006,MZ,845,66,69,-3,0.07810650887573964,0.08165680473372781,-0.0035502958579881655
2007,MZ,880,65,82,-17,0.07386363636363637,0.09318181818181819,-0.019318181818181818
2008,MZ,945,96,83,13,0.10158730158730159,0.08783068783068783,0.013756613756613757
2009,MZ,970,92,100,-8,0.09484536082474226,0.10309278350515463,-0.008247422680412371
2010,MZ,1028,97,100,-3,0.0943579766536965,0.09727626459143969,-0.0029182879377431907
2011,MZ,1140,99,126,-27,0.0868421052631579,0.11052631578947368,-0.02368421052631579
2012,MZ,1374,98,141,-43,0.07132459970887918,0.10262008733624454,-0.03129548762736536
2013,MZ,1609,136,117,19,0.08452454940957116,0.07271597265382225,0.011808576755748913
2014,MZ,1807,192,139,53,0.10625345877144439,0.07692307692307693,0.02933038184836746
2015,MZ,1922,180,201,-21,0.09365244536940687,0.10457856399583768,-0.010926118626430802
2016,MZ,2129,162,193,-31,0.0760920620009394,0.09065288868013152,-0.01456082667919211
2017,MZ,2547,218,212,6,0.0855908912446015,0.08323517864153906,0.002355712603062426
2018,MZ,2990,234,206,28,0.0782608695652174,0.06889632107023412,0.009364548494983277
2019,MZ,3400,259,212,47,0.07617647058823529,0.06235294117647059,0.013823529411764707
2020,MZ,3783,234,313,-79,0.061855670103092786,0.08273856727464975,-0.020882897171556964
2021,MZ,4229,313,340,-27,0.07401276897611729,0.08039725703475999,-0.006384488058642705
2022,MZ,4391,283,308,-25,0.06445001138692781,0.07014347529036666,-0.0056934639034388525
2023,MZ,4598,389,390,-1,0.08460200086994345,0.08481948673336233,-0.00021748586341887777
2024,MZ,3434,361,376,-15,0.10512521840419337,0.10949330227140361,-0.004368083867210251
2025,MZ,2154,460,383,77,0.2135561745589601,0.1778087279480037,0.03574744661095636
1998,NA,114,0,0,0,0.0,0.0,0.0
1999,NA,127,3,4,-1,0.023622047244094488,0.031496062992125984,-0.007874015748031496
2000,NA,145,3,9,-6,0.020689655172413793,0.06206896551724138,-0.041379310344827586
2001,NA,154,7,3,4,0.045454545454545456,0.01948051948051948,0.025974025974025976
2002,NA,166,6,4,2,0.03614457831325301,0.024096385542168676,0.012048192771084338
2003,NA,192,7,9,-2,0.036458333333333336,0.046875,-0.010416666666666666
2004,NA,221,6,14,-8,0.027149321266968326,0.06334841628959276,-0.03619909502262444
2005,NA,232,9,8,1,0.03879310344827586,0.034482758620689655,0.004310344827586207
2006,NA,237,10,14,-4,0.04219409282700422,0.05907172995780591,-0.016877637130801686
2007,NA,239,12,10,2,0.0502092050209205,0.04184100418410042,0.008368200836820083
2008,NA,261,13,16,-3,0.04980842911877394,0.06130268199233716,-0.011494252873563218
2009,NA,290,11,18,-7,0.03793103448275862,0.06206896551724138,-0.02413793103448276
2010,NA,336,10,8,2,0.02976190476190476,0.023809523809523808,0.005952380952380952
2011,NA,428,19,12,7,0.04439252336448598,0.028037383177570093,0.016355140186915886
2012,NA,572,35,15,20,0.06118881118881119,0.026223776223776224,0.03496503496503497
2013,NA,704,44,23,21,0.0625,0.032670454545454544,0.029829545454545456
2014,NA,818,53,25,28,0.0647921760391198,0.030562347188264057,0.034229828850855744
2015,NA,870,35,35,0,0.040229885057471264,0.040229885057471264,0.0
2016,NA,974,48,33,15,0.049281314168377825,0.033880903490759756,0.015400410677618069
2017,NA,1106,57,38,19,0.051537070524412296,0.034358047016274866,0.017179023508137433
2018,NA,1283,47,42,5,0.036632891660171474,0.03273577552611068,0.003897116134060795
2019,NA,1488,71,38,33,0.04771505376344086,0.025537634408602152,0.02217741935483871
2020,NA,1645,71,61,10,0.043161094224924014,0.03708206686930091,0.0060790273556231
2021,NA,1881,81,56,25,0.0430622009569378,0.029771398192450824,0.013290802764486975
2022,NA,1948,66,73,-7,0.033880903490759756,0.03747433264887064,-0.003593429158110883
2023,NA,2190,97,93,4,0.04429223744292238,0.04246575342465753,0.0018264840182648401
2024,NA,1668,87,80,7,0.052158273381294966,0.047961630695443645,0.004196642685851319
2025,NA,1150,119,78,41,0.10347826086956521,0.06782608695652174,0.035652173913043476
1998,NC,107,0,0,0,0.0,0.0,0.0
1999,NC,95,5,12,-7,0.05263157894736842,0.12631578947368421,-0.07368421052631578
2000,NC,121,15,6,9,0.12396694214876033,0.049586776859504134,0.0743801652892562
2001,NC,129,10,11,-1,0.07751937984496124,0.08527131782945736,-0.007751937984496124
2002,NC,140,13,13,0,0.09285714285714286,0.09285714285714286,0.0
2003,NC,180,25,16,9,0.1388888888888889,0.08888888888888889,0.05
2004,NC,213,19,26,-7,0.0892018779342723,0.12206572769953052,-0.03286384976525822
2005,NC,250,31,22,9,0.124,0.088,0.036
2006,NC,265,28,27,1,0.10566037735849057,0.1018867924528302,0.0037735849056603774
2007,NC,287,41,27,14,0.14285714285714285,0.09407665505226481,0.04878048780487805
2008,NC,323,37,31,6,0.11455108359133127,0.09597523219814241,0.018575851393188854
2009,NC,311,34,37,-3,0.10932475884244373,0.1189710610932476,-0.00964630225080386
2010,NC,350,53,38,15,0.15142857142857144,0.10857142857142857,0.04285714285714286
2011,NC,338,38,50,-12,0.11242603550295859,0.14792899408284024,-0.03550295857988166
2012,NC,413,59,49,10,0.14285714285714285,0.11864406779661017,0.024213075060532687
2013,NC,438,42,32,10,0.0958904109589041,0.0730593607305936,0.0228310502283105
2014,NC,428,73,47,26,0.1705607476635514,0.10981308411214953,0.06074766355140187
2015,NC,435,55,57,-2,0.12643678160919541,0.1310344827586207,-0.004597701149425287
2016,NC,491,55,55,0,0.1120162932790224,0.1120162932790224,0.0
2017,NC,543,76,58,18,0.13996316758747698,0.10681399631675875,0.03314917127071823
2018,NC,584,94,48,46,0.16095890410958905,0.0821917808219178,0.07876712328767123
2019,NC,529,53,75,-22,0.1001890359168242,0.14177693761814744,-0.04158790170132325
2020,NC,591,75,64,11,0.12690355329949238,0.10829103214890017,0.018612521150592216
2021,NC,631,64,63,1,0.10142630744849446,0.09984152139461172,0.001584786053882726
2022,NC,634,73,73,0,0.11514195583596215,0.11514195583596215,0.0
2023,NC,638,79,83,-4,0.1238244514106583,0.13009404388714735,-0.006269592476489028
2024,NC,492,57,54,3,0.11585365853658537,0.10975609756097561,0.006097560975609756
2025,NC,359,97,77,20,0.27019498607242337,0.21448467966573817,0.055710306406685235
1998,NE,427,0,0,0,0.0,0.0,0.0
1999,NE,434,28,23,5,0.06451612903225806,0.052995391705069124,0.01152073732718894
2000,NE,441,40,63,-23,0.09070294784580499,0.14285714285714285,-0.05215419501133787
2001,NE,449,48,48,0,0.10690423162583519,0.10690423162583519,0.0
2002,NE,482,55,47,8,0.11410788381742738,0.0975103734439834,0.016597510373443983
2003,NE,541,68,66,2,0.1256931608133087,0.12199630314232902,0.0036968576709796672
2004,NE,582,94,72,22,0.16151202749140894,0.12371134020618557,0.037800687285223365
2005,NE,567,81,103,-22,0.14285714285714285,0.18165784832451498,-0.03880070546737213
2006,NE,560,99,99,0,0.1767857142857143,0.1767857142857143,0.0
2007,NE,584,89,101,-12,0.1523972602739726,0.17294520547945205,-0.02054794520547945
2008,NE,588,65,122,-57,0.11054421768707483,0.20748299319727892,-0.09693877551020408
2009,NE,691,102,93,9,0.1476121562952243,0.1345875542691751,0.013024602026049204
2010,NE,750,90,100,-10,0.12,0.13333333333333333,-0.013333333333333334
2011,NE,828,112,98,14,0.13526570048309178,0.11835748792270531,0.016908212560386472
2012,NE,917,86,80,6,0.09378407851690294,0.08724100327153762,0.006543075245365322
2013,NE,1012,106,108,-2,0.10474308300395258,0.1067193675889328,-0.001976284584980237
2014,NE,1114,111,105,6,0.09964093357271095,0.09425493716337523,0.005385996409335727
2015,NE,1261,118,106,12,0.09357652656621729,0.08406026962727994,0.00951625693893735
2016,NE,1392,104,118,-14,0.07471264367816093,0.08477011494252873,-0.010057471264367816
2017,NE,1554,136,115,21,0.08751608751608751,0.074002574002574,0.013513513513513514
2018,NE,1662,153,110,43,0.09205776173285199,0.06618531889290012,0.025872442839951864
2019,NE,1772,132,137,-5,0.0744920993227991,0.077313769751693,-0.0028216704288939053
2020,NE,2024,130,137,-7,0.06422924901185771,0.06768774703557312,-0.003458498023715415
2021,NE,2173,144,124,20,0.06626783248964566,0.057063966866083754,0.009203865623561895
2022,NE,2478,96,112,-16,0.0387409200968523,0.04519774011299435,-0.00645682001614205
2023,NE,2567,129,131,-2,0.05025321386832879,0.0510323334631866,-0.0007791195948578107
2024,NE,2028,148,126,22,0.07297830374753451,0.0621301775147929,0.010848126232741617
2025,NE,1119,145,156,-11,0.12957998212689903,0.13941018766756033,-0.009830205540661306
1998,NG,4391,0,0,0,0.0,0.0,0.0
1999,NG,5122,46,68,-22,0.008980866848887154,0.013276064037485357,-0.004295197188598204
2000,NG,6222,114,93,21,0.01832208293153327,0.014946962391513982,0.0033751205400192863
2001,NG,6962,95,138,-43,0.013645504165469693,0.01982189026141913,-0.00617638609594944
2002,NG,9072,158,172,-14,0.017416225749559082,0.01895943562610229,-0.0015432098765432098
2003,NG,11079,159,187,-28,0.014351475764960736,0.016878779673255708,-0.0025273039082949725
2004,NG,12582,191,212,-21,0.015180416467970116,0.016849467493244317,-0.0016690510252742013
2005,NG,13410,226,215,11,0.0168530947054437,0.01603281133482476,0.0008202833706189411
2006,NG,13558,212,247,-35,0.015636524561144713,0.01821802625756011,-0.0025815016964154005
2007,NG,15137,323,310,13,0.021338442227654093,0.020479619475457487,0.0008588227521966043
2008,NG,18969,349,369,-20,0.018398439559280933,0.01945279139648901,-0.0010543518372080763
2009,NG,24222,407,462,-55,0.016802906448683014,0.01907356948228883,-0.002270663033605813
